sample_id,sample_version,source_pool_version,area_id,source_geometry_id,spatial_validation_zone,candidate_origin,sample_stratum,sample_stratum_description,area_ha_raw,perimeter_m_raw,compactness_raw,area_bin_raw,n_points,n_parts,n_points_bin,n_parts_bin,current_high_confidence_v2,identity_reference_match,strict_reference_match,large_polygon_flag,small_candidate_flag,complex_boundary_flag,geometric_prior_rank,previous_visual_label,previous_eval_class,previous_eval_class_strict,review_priority_score,review_priority_reason,label_lon,label_lat,visual_label_v2,plantation_pattern_v2,review_notes_v2
OVR2_0120,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,fb2357a3-1318-4fa1-92a3-5c2c8efb5b8d,fb2357a3-1318-4fa1-92a3-5c2c8efb5b8d,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.49291413870846,597.778955204336,0.525005014835052,1_00_2_00_ha,203,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.9914760892681,39.5426315477998,uncertain,not_assessable,
OVR2_0121,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,4b5b5951-5f78-4e4c-a3f7-8957955eb401,4b5b5951-5f78-4e4c-a3f7-8957955eb401,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,314.0052084071,33683.986702223,0.0347776106723117,ge_5_00_ha,3633,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.6538763430596,39.579613902896,olive_like,not_assessable,
OVR2_0122,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,1dae1cc8-9433-4596-9783-b0603717dba7,1dae1cc8-9433-4596-9783-b0603717dba7,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.01870501611205,614.492102551302,0.3390202948397,1_00_2_00_ha,214,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.174365526351,39.6930099274241,olive_like,plantation_like,
OVR2_0123,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,78b85107-a61a-46fd-8519-cbc37354f8e0,78b85107-a61a-46fd-8519-cbc37354f8e0,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,18.4909816504088,4700.69421579314,0.105158850437164,ge_5_00_ha,1557,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1327446245614,39.6063857387542,uncertain,not_assessable,
OVR2_0124,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,29993089-3877-4657-86e5-2988e5a10017,29993089-3877-4657-86e5-2988e5a10017,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.934357388806126,663.355407843404,0.266827348374831,"0_50_1_00_ha",267,1,gt_250,singlepart,false,false,false,false,true,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1290393504144,39.6373209585291,not_olive_like,not_assessable,
OVR2_0125,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,"0b877e85-da03-4389-a9d0-3dfad92cc4a3","0b877e85-da03-4389-a9d0-3dfad92cc4a3",north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.782299614914148,642.043814261502,0.238480925368401,"0_50_1_00_ha",229,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.9368586886477,39.5294377055931,not_olive_like,not_assessable,
OVR2_0126,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,a131c4aa-d996-4566-900b-2010212c1534,a131c4aa-d996-4566-900b-2010212c1534,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.669357277127718,424.46128552914,0.466865393824621,"0_50_1_00_ha",186,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.0627969153844,39.586405635876,olive_like,plantation_like,
OVR2_0127,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,10c43020-8cd0-41d5-ad2f-c887e5806535,10c43020-8cd0-41d5-ad2f-c887e5806535,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.906779410440077,530.68560487086,0.404610267871948,"0_50_1_00_ha",236,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.4539189284726,39.6485716362506,olive_like,plantation_like,
OVR2_0128,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,ea61432f-8129-4ece-8ae2-a00e3701091c,ea61432f-8129-4ece-8ae2-a00e3701091c,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.787050653566618,595.132506681326,0.279244869689677,"0_50_1_00_ha",238,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1753982602888,39.7239040384027,uncertain,not_assessable,
OVR2_0129,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,bfdd5d20-8bdc-42ad-8dde-ffb9800c4852,bfdd5d20-8bdc-42ad-8dde-ffb9800c4852,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,4.72172338332578,1548.61412111862,0.247413831387175,2_00_5_00_ha,657,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.2583238530072,39.7070414824261,olive_like,plantation_like,
OVR2_0130,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,43f09e2d-95e5-47f6-8f2a-88f367506cfb,43f09e2d-95e5-47f6-8f2a-88f367506cfb,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.06333115783484,573.227479047226,0.406653394105827,1_00_2_00_ha,184,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1696691807784,39.6143392805167,olive_like,mixed_or_sparse,
OVR2_0131,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,156c4f03-a080-456f-a61e-7f322628ebac,156c4f03-a080-456f-a61e-7f322628ebac,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.725372267171069,393.803874976675,0.587774635659663,"0_50_1_00_ha",194,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.5088022735022,39.9179373028133,olive_like,plantation_like,
OVR2_0132,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,14b011ae-c028-4515-82b2-cd39996d7a33,14b011ae-c028-4515-82b2-cd39996d7a33,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,2.90041996134328,900.830768982602,0.449142680091318,2_00_5_00_ha,288,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.302865210734,39.5693455018314,olive_like,plantation_like,
OVR2_0133,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,9973e792-6cfb-4fc4-ae5b-77ed77e28a23,9973e792-6cfb-4fc4-ae5b-77ed77e28a23,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.56919473688794,800.866498536469,0.307444305309621,1_00_2_00_ha,303,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1891663269836,39.668681017752,olive_like,plantation_like,
OVR2_0134,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,35dd7030-3c4d-41dc-b2d6-a40f3a264196,35dd7030-3c4d-41dc-b2d6-a40f3a264196,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,5.27136564881995,1232.61907406239,0.435988705055831,ge_5_00_ha,479,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8118203479713,39.7930274928214,uncertain,not_assessable,
OVR2_0135,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,fe98d1d6-4510-4949-8ebf-5b9be631b077,fe98d1d6-4510-4949-8ebf-5b9be631b077,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.12455795504593,541.890267456386,0.48124807364095,1_00_2_00_ha,191,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.3263336368986,39.7488282411482,olive_like,plantation_like,
OVR2_0136,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,466946c4-5b48-4854-8863-f240946db251,466946c4-5b48-4854-8863-f240946db251,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.581258119638854,590.326804833481,0.209601260219284,"0_50_1_00_ha",225,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.4497707140575,39.8105584002142,olive_like,plantation_like,
OVR2_0137,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,8c31f91d-f58b-47fe-9d94-d25a7c9fc8a2,8c31f91d-f58b-47fe-9d94-d25a7c9fc8a2,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.40384495422349,545.069900218918,0.593778692579493,1_00_2_00_ha,219,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8760570896734,39.6270857459058,uncertain,not_assessable,
OVR2_0138,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,a32fa40f-1ea0-4454-940c-f0dd8d1d6c39,a32fa40f-1ea0-4454-940c-f0dd8d1d6c39,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,3.63900473050386,904.639395484306,0.558780820406532,2_00_5_00_ha,243,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1320721706791,39.5283244148761,olive_like,mixed_or_sparse,
OVR2_0139,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,f5d86fe6-a377-4662-8f14-3bd8af2f89c7,f5d86fe6-a377-4662-8f14-3bd8af2f89c7,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,4.27207877293334,1796.47208288612,0.16634439458021,2_00_5_00_ha,647,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1759299945556,39.8116794277691,olive_like,plantation_like,
OVR2_0140,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,ba491d00-0443-433e-9794-47c5a2d9b298,ba491d00-0443-433e-9794-47c5a2d9b298,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.860973672984567,509.986886741094,0.41598887595924,"0_50_1_00_ha",201,1,101_250,singlepart,false,false,false,false,true,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.253505482065,39.8235817598782,olive_like,plantation_like,
OVR2_0141,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,f73ebccc-8d45-4b85-9c05-0054797b49cf,f73ebccc-8d45-4b85-9c05-0054797b49cf,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.75904319280615,807.15306194883,0.339292742672857,1_00_2_00_ha,300,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8066849295033,39.815225626257,olive_like,plantation_like,
OVR2_0142,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,73e1a5a5-94b7-4ce9-851c-edebba905e9a,73e1a5a5-94b7-4ce9-851c-edebba905e9a,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,11.9921733129459,3154.31145042554,0.15146023120519,ge_5_00_ha,1204,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.2918018237968,39.5862378427241,uncertain,not_assessable,
OVR2_0143,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,6010f5ea-4e98-4b6c-89cf-795a2972d572,6010f5ea-4e98-4b6c-89cf-795a2972d572,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,3.93748939768643,1615.87339587247,0.189502350033421,2_00_5_00_ha,713,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8476390055055,39.7800383860888,olive_like,plantation_like,
OVR2_0144,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,b34c8637-c05a-4874-b100-e5678bfa61fc,b34c8637-c05a-4874-b100-e5678bfa61fc,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,9.08267053360303,1656.96588226898,0.415715571733114,ge_5_00_ha,716,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.3616679315299,39.7810245960336,olive_like,plantation_like,
OVR2_0145,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,1084cbf8-b18a-4e34-a7c5-a824e63a55e1,1084cbf8-b18a-4e34-a7c5-a824e63a55e1,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.44043668635248,773.115172486843,0.302841678773584,1_00_2_00_ha,316,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.4083794487478,39.8360008454425,olive_like,plantation_like,
OVR2_0146,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,1d6b961a-f06c-433c-96fe-c0c34665e019,1d6b961a-f06c-433c-96fe-c0c34665e019,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,0.86401618006354,676.925136625069,0.236946586665661,"0_50_1_00_ha",252,1,gt_250,singlepart,false,false,false,false,true,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.3011207126105,39.7830949757422,uncertain,not_assessable,
OVR2_0147,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,4947de30-f503-4058-9db3-e74e33aaf7b6,4947de30-f503-4058-9db3-e74e33aaf7b6,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,5.96869723707856,1532.92101674841,0.319190426264012,ge_5_00_ha,521,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.0878738700267,39.6210493556343,not_olive_like,not_assessable,
OVR2_0148,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,fa5d6b92-589f-481c-90a4-e9ead4701bf9,fa5d6b92-589f-481c-90a4-e9ead4701bf9,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,8.81067173362779,2745.18644772663,0.146918062450658,ge_5_00_ha,265,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.8087774570256,39.5665374676084,olive_like,mixed_or_sparse,
OVR2_0149,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,3254fd56-4a43-438c-af85-d01b3d630793,3254fd56-4a43-438c-af85-d01b3d630793,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.05147232813267,606.432806259932,0.359287689609435,1_00_2_00_ha,237,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.2179774434653,39.8046122045298,not_olive_like,not_assessable,
OVR2_0150,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,99244ff7-3f7a-453f-a95c-cfc3642d8512,99244ff7-3f7a-453f-a95c-cfc3642d8512,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.42731988896364,569.81329151905,0.552415722501831,1_00_2_00_ha,184,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.3148556419257,39.5468009465657,olive_like,mixed_or_sparse,
OVR2_0151,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,dc2ff4c4-2e8b-48ae-b931-7d10c7c612de,dc2ff4c4-2e8b-48ae-b931-7d10c7c612de,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.53310035482415,896.39120669914,0.239764716385383,1_00_2_00_ha,198,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8611381831301,39.6823680115963,uncertain,not_assessable,
OVR2_0152,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,dc0ee0db-fbd2-4f3f-9f44-eb7e9e635af2,dc0ee0db-fbd2-4f3f-9f44-eb7e9e635af2,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,6.21051973585688,1002.10099253641,0.77716784883509,ge_5_00_ha,414,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.7048053445177,39.6091665606074,olive_like,mixed_or_sparse,
OVR2_0153,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,be4b9101-295d-4067-a7fa-c376e4967524,be4b9101-295d-4067-a7fa-c376e4967524,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.24543779067597,779.517319365766,0.257561156149107,1_00_2_00_ha,313,1,gt_250,singlepart,false,false,false,false,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.3627407408331,39.6087458562858,olive_like,mixed_or_sparse,
OVR2_0154,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,865c847a-2cd3-46f5-b780-51206cb56a7b,865c847a-2cd3-46f5-b780-51206cb56a7b,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,5.69292971213356,2150.17202447675,0.154738816819339,ge_5_00_ha,896,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8958853640513,39.7397312719372,not_olive_like,not_assessable,
OVR2_0155,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,6f9d8733-b651-4876-bc56-2e695e15f180,6f9d8733-b651-4876-bc56-2e695e15f180,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.61243821264909,666.927147575422,0.45555010802623,1_00_2_00_ha,240,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.4561117328901,39.8631018005816,olive_like,mixed_or_sparse,
OVR2_0156,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,3cecd09e-14e4-4291-92f0-929f6d8f09e6,3cecd09e-14e4-4291-92f0-929f6d8f09e6,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.0264404074817,594.458084786066,0.365006945553413,1_00_2_00_ha,233,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,15.8386396104887,39.6909294166077,olive_like,mixed_or_sparse,
OVR2_0157,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,9a08f338-717e-4938-bcbf-972731607099,9a08f338-717e-4938-bcbf-972731607099,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.27767432110263,652.233859207949,0.377418643600871,1_00_2_00_ha,228,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.1820397362738,39.6363569485205,olive_like,mixed_or_sparse,
OVR2_0158,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,7450549a-5f95-4b9b-b230-e953fd447591,7450549a-5f95-4b9b-b230-e953fd447591,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,2.04278506115187,706.459163258281,0.51434960664003,2_00_5_00_ha,219,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.4332539405959,39.9349394534543,olive_like,plantation_like,
OVR2_0159,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,d11166b9-8885-4dfe-a3a6-f12852fe41ba,d11166b9-8885-4dfe-a3a6-f12852fe41ba,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,1.32101754349047,484.105183964285,0.708335458662123,1_00_2_00_ha,192,1,101_250,singlepart,false,false,false,false,false,false,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.5079096646377,40.0827034189199,not_olive_like,not_assessable,
OVR2_0160,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,b0e1c106-ec2e-416f-a65b-08a4124a0769,b0e1c106-ec2e-416f-a65b-08a4124a0769,north_calabria,added_candidate,north_added_unreviewed,Nord Calabria - nuove candidate non high-confidence,15.2782408483982,2453.97894962578,0.318817058137485,ge_5_00_ha,697,1,gt_250,singlepart,false,false,false,true,false,true,1,,,,100,Nord Calabria - nuova area candidate non high-confidence,16.7462213483331,39.6045719690271,olive_like,plantation_like,
OVR2_0161,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,9f631d74-d0b1-46f3-9263-cfaeef2a39d9,9f631d74-d0b1-46f3-9263-cfaeef2a39d9,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,0.526684377114318,293.7439416516,0.767047862014187,"0_50_1_00_ha",58,1,51_100,singlepart,true,false,false,false,true,false,2,,,,10,Priorit?? ordinaria,16.5739886022653,39.9085048420586,olive_like,plantation_like,
OVR2_0162,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,bc3c4e4c-5bd4-4752-9499-cef599ca7fc3,bc3c4e4c-5bd4-4752-9499-cef599ca7fc3,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,2.0111676638729,662.506515058375,0.575808186047136,2_00_5_00_ha,64,1,51_100,singlepart,true,false,false,false,false,false,2,,,,10,Priorit?? ordinaria,16.6393499951683,39.5457342734876,olive_like,plantation_like,
OVR2_0163,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,fecccaf0-cbff-4b44-b847-25398791302f,fecccaf0-cbff-4b44-b847-25398791302f,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,1.01812129730713,469.530939171527,0.580337930291825,1_00_2_00_ha,148,1,101_250,singlepart,true,false,false,false,false,false,2,,,,10,Priorit?? ordinaria,15.8915093847882,39.5485734878548,uncertain,not_assessable,
OVR2_0164,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,e385fb32-0936-4167-a3c0-34158f90c289,e385fb32-0936-4167-a3c0-34158f90c289,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,9.36157755561221,1363.16713700856,0.633083053308168,ge_5_00_ha,114,1,101_250,singlepart,true,false,false,true,false,false,2,,,,10,Priorit?? ordinaria,16.7703750888116,39.5789555801249,olive_like,plantation_like,
OVR2_0165,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,71b30008-50e2-4e98-bde7-b64ef5bf8c5a,71b30008-50e2-4e98-bde7-b64ef5bf8c5a,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,3.56310282346524,980.966268829376,0.465296805709697,2_00_5_00_ha,120,1,101_250,singlepart,true,false,false,false,false,false,2,,,,10,Priorit?? ordinaria,16.6999299286114,39.5503727098578,olive_like,plantation_like,
OVR2_0166,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,"09a49418-d48b-40a9-abb6-8f0da5637e75","09a49418-d48b-40a9-abb6-8f0da5637e75",north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,1.0748372251761,478.017407193713,0.591105689168562,1_00_2_00_ha,169,1,101_250,singlepart,true,false,false,false,false,false,2,,,,10,Priorit?? ordinaria,16.3775023367098,39.8174267575153,olive_like,plantation_like,
OVR2_0167,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,9a9db2db-6424-43d2-8505-3cc1848e2f93,9a9db2db-6424-43d2-8505-3cc1848e2f93,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,5.87853336072315,1453.93176576755,0.34945463151367,ge_5_00_ha,146,1,101_250,singlepart,true,false,false,true,false,false,2,,,,10,Priorit?? ordinaria,16.761036993174,39.5382447045873,olive_like,plantation_like,
OVR2_0168,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,d580fabe-7af8-4733-bda7-a855966d163e,d580fabe-7af8-4733-bda7-a855966d163e,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,3.2938692189929,813.134099162722,0.626025275803811,2_00_5_00_ha,167,1,101_250,singlepart,true,false,false,false,false,false,2,,,,10,Priorit?? ordinaria,16.9082879660551,39.5077879506834,not_olive_like,not_assessable,
OVR2_0169,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,d94001e3-f949-4b70-b12f-8250fae9236d,d94001e3-f949-4b70-b12f-8250fae9236d,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,0.768161009854961,384.311236501459,0.653575792919217,"0_50_1_00_ha",147,1,101_250,singlepart,true,false,false,false,true,false,2,,,,10,Priorit?? ordinaria,16.2949641026071,39.5489098315437,olive_like,plantation_like,
OVR2_0170,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,23d6058a-60a2-4fa1-a608-c0e81561ad4f,23d6058a-60a2-4fa1-a608-c0e81561ad4f,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,0.625856452929546,389.212425867322,0.519171931227872,"0_50_1_00_ha",152,1,101_250,singlepart,true,false,false,false,true,false,2,,,,10,Priorit?? ordinaria,16.5332486223016,40.107170783026,not_olive_like,not_assessable,
OVR2_0171,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,6ab3fa24-d9aa-443c-84d7-00af0f890945,6ab3fa24-d9aa-443c-84d7-00af0f890945,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,0.552345007248602,274.009105157383,0.924464647438039,"0_50_1_00_ha",95,1,51_100,singlepart,true,false,false,false,true,false,2,,,,10,Priorit?? ordinaria,16.4788309656844,39.9274881269493,uncertain,not_assessable,
OVR2_0172,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,"01375f8d-1b47-4577-8fbb-267c9741fec8","01375f8d-1b47-4577-8fbb-267c9741fec8",north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,1.23577675126473,510.01354089878,0.597016688178208,1_00_2_00_ha,43,1,21_50,singlepart,true,false,false,false,false,false,2,,,,10,Priorit?? ordinaria,16.4630424850527,39.5507694305707,olive_like,plantation_like,
OVR2_0173,olive_visual_review_sample_v2,candidate_pool_v2_area_ge_0_5,fa68a229-21b9-4fc5-b637-77d1bc914ba9,fa68a229-21b9-4fc5-b637-77d1bc914ba9,north_calabria,current_high_confidence,north_high_confidence_unreviewed,Nord Calabria - aree high-confidence non revisionate,0.663752597601074,399.416938415903,0.522833179924245,"0_50_1_00_ha",150,1,101_250,singlepart,true,false,false,false,true,false,2,,,,10,Priorit?? ordinaria,16.5791436323596,39.9576931075576,olive_like,plantation_like,
